24	6482
24	795
24	5906
24	6150
24	2887
24	2426
24	4129
24	1240
24	5446
24	5447
24	6260
24	2393
24	165
24	1600
24	1280
24	2506
24	5787
24	3484
24	807
24	5569
24	3691
24	4076
24	1998
24	4914
24	2447
24	1032
24	7021
24	5802
24	4582
24	6978
24	1376
24	5555
24	5489
24	2458
24	5416
24	2011
24	4796
24	6783
24	6588
24	4597
24	2845
24	1812
24	2924
24	3253
24	6404
24	2345
24	6202
24	1396
24	6138
24	1283
25	4816
26	5721
26	736
26	1214
26	3493
26	2779
26	5969
26	4732
26	3053
26	6659
26	4949
26	2381
26	5068
26	4079
26	3621
26	4623
26	1414
26	3288
26	3290
26	6121
26	792
26	2439
26	2061
26	788
26	1237
26	4721
26	6941
26	3991
26	4665
26	2180
26	2201
26	6716
26	4624
26	2403
26	2861
26	2864
26	6001
26	2972
26	2527
26	587
26	5315
26	890
26	683
26	5122
26	4196
26	2658
26	6352
26	56
26	392
26	2662
26	4124
26	4330
26	6669
26	2426
26	5842
26	5328
26	3557
26	408
26	275
26	2047
26	5033
26	2591
26	3458
26	1829
26	6980
26	4141
26	5138
26	3691
26	2106
26	2343
26	2904
26	3342
26	5802
26	1691
26	2451
26	6050
26	6387
26	2352
26	2466
26	3757
26	5393
26	2845
26	3739
26	4932
26	6368
26	3042
26	2805
26	5485
26	560
26	2928
26	6192
27	155
28	6734
28	1089
29	2447
29	372
29	2894
30	1059
30	2284
30	3275
30	5276
30	6412
30	6892
30	5882
30	211
30	932
30	1481
30	1328
30	2179
30	370
30	6821
30	5556
30	4152
30	3052
30	372
30	1701
30	6922
30	6121
30	4895
30	3065
30	6941
30	3520
30	607
30	5451
30	5569
30	458
30	2345
30	3290
30	367
30	4310
30	2566
30	3278
30	3219
31	1059
31	5148
6508	6835
6508	2887
32	2210
32	5224
32	1111
32	6315
32	2439
32	2586
32	2074
32	6410
32	5276
33	1990
33	2694
33	6114
34	2447
34	1542
34	5969
34	3118
34	2009
34	2803
34	2882
34	4315
34	5007
34	4913
34	4374
35	6224
35	2511
35	2006
35	4049
35	2737
35	5839
35	1352
35	6853
35	7040
35	3202
35	3371
35	6974
35	4798
6428	1883
6428	1103
6428	3936
6428	237
6428	2089
6428	5842
6428	5595
36	6664
36	2447
36	166
36	1142
36	567
36	5345
37	6776
37	1682
37	6136
37	4949
38	7069
38	1773
39	4333
39	742
39	6019
39	4444
40	3401
40	4016
40	2634
40	4140
41	3453
41	3886
41	6033
41	6526
41	5377
41	1205
41	5589
42	2128
42	6275
42	4621
42	1568
44	4178
44	401
44	4024
44	2586
44	948
45	301
46	4406
46	2740
46	581
46	6776
46	3401
46	4213
46	7069
46	6320
46	6136
47	1158
49	5304
49	538
49	1276
49	3731
49	6216
4696	2195
4696	3586
51	395
51	5151
52	4780
52	3422
52	5931
52	3642
52	6438
52	6563
53	1947
53	2107
53	4958
53	3192
53	2381
53	6489
53	5576
53	1960
53	790
1150	3401
1150	6136
1150	4418
55	7053
55	5349
55	3458
55	2246
55	3005
55	2697
55	5404
55	3970
55	4411
55	5621
55	4819
55	2281
55	6284
55	6770
56	248
56	5842
56	4016
56	1482
56	198
56	6918
56	4702
56	6368
56	1924
56	1869
56	4076
56	2777
58	581
58	3178
58	1402
58	3017
58	1773
58	2792
58	6064
58	2352
58	2201
58	2466
58	1082
58	5448
59	6656
59	5976
59	1116
60	1684
60	507
60	6546
60	6280
61	2162
61	1657
61	6782
61	1472
61	2626
62	4555
62	6944
62	4949
62	425
63	5995
63	5965
64	2732
64	5842
64	4949
64	2201
65	2049
65	2023
65	792
65	2781
65	1481
65	1958
65	6955
65	5122
65	3612
65	577
65	5674
65	3320
65	3435
65	2081
65	4987
65	4816
65	6731
65	3412
65	3042
65	3691
65	6755
65	1846
66	1103
66	3401
67	6469
67	5512
69	1063
69	3465
69	3716
69	946
69	710
70	404
70	5045
70	5897
3503	4087
3504	6820
3504	1414
73	2310
73	2284
73	6565
73	4556
73	4940
73	1429
73	4244
73	2808
73	3104
73	859
73	4977
73	4580
73	4789
73	3231
73	3432
73	2360
73	2535
73	7081
73	4872
73	5890
73	4545
73	5351
73	4288
73	6305
73	3410
73	631
73	1009
74	4798
74	4796
74	1104
74	4916
75	2026
75	2732
75	6352
75	6059
75	1846
75	2440
75	5186
75	6178
75	5367
75	1407
75	2117
75	3852
75	3691
75	6137
75	6755
75	4863
75	2928
75	1520
76	596
76	2625
77	2732
77	3048
77	3272
77	3209
77	5566
78	3497
78	1329
78	6403
78	4181
79	3831
80	6367
80	6550
80	1674
80	4741
80	6597
80	5194
80	5886
80	2965
80	6025
80	1037
80	5765
80	2184
80	5047
80	2890
80	6548
80	1544
80	2339
81	2983
81	4198
81	3375
81	4121
81	1850
81	4700
81	1126
81	3864
81	1925
81	2845
81	1283
81	354
81	3270
81	1859
81	5624
81	4131
81	4190
82	5354
82	1484
83	4406
83	2834
83	5810
83	885
83	4071
83	1679
84	2481
84	4140
85	4963
85	881
85	5446
85	6242
85	417
85	314
85	3728
85	3867
85	399
85	5456
85	3269
85	4143
86	1046
86	6147
86	2345
86	2068
86	1177
86	6108
86	2250
86	2817
87	1773
88	4347
88	1924
88	5842
88	5269
88	5428
88	3925
89	4301
89	4213
89	5842
89	3936
89	640
90	4016
90	681
91	4621
91	5007
91	5269
91	710
91	573
91	824
91	3781
91	4700
91	737
91	4374
92	830
93	4383
93	4607
93	2613
93	1508
93	5051
93	2724
93	1512
93	1291
93	1936
93	6514
93	5974
93	6032
93	1408
93	3855
93	3285
93	2381
93	2732
93	3807
93	4742
93	3401
93	5738
93	2967
93	4840
93	6668
93	3405
93	3651
93	1947
93	975
93	6387
93	977
93	2439
93	4310
93	4414
93	4524
93	579
93	6915
93	2049
93	981
93	4639
93	1426
93	438
93	466
93	3083
93	5524
93	4730
93	1537
93	6931
93	246
93	7007
93	4202
93	3740
93	2524
93	477
93	5768
93	2722
93	144
93	776
93	999
93	480
93	5771
93	2768
93	1773
93	6685
93	3214
93	239
93	5542
93	2235
93	4442
93	3621
93	3440
93	7046
93	3998
93	1656
93	2026
93	596
93	1720
93	387
93	6477
93	2882
93	1165
93	529
93	4223
93	6481
93	794
93	1664
93	4988
93	4227
93	6359
93	6027
93	5556
93	3027
93	2088
93	1129
93	4014
93	2219
93	5224
93	6437
93	1461
93	5470
93	4686
93	4784
93	4786
93	1055
93	6320
93	2898
93	5138
93	4949
93	1143
93	4233
93	6662
93	5686
93	1472
93	3084
93	5142
93	4698
93	4016
93	4582
93	2195
93	2004
93	3581
93	3925
93	4702
93	3883
93	2117
93	94
93	1980
93	2460
93	5775
93	6077
93	6547
93	3722
93	2464
93	5781
93	6166
93	6952
93	4709
93	6393
93	4595
93	4935
93	3143
93	3710
93	2074
93	4080
93	6400
93	1536
93	5685
93	3485
93	5710
93	3700
93	4161
93	3915
93	2469
93	3269
93	99
94	4004
94	5842
94	1229
94	792
94	5945
94	5833
94	3760
94	4124
94	6077
94	5949
94	3285
94	1804
94	2447
94	3902
94	5670
94	4374
94	3458
94	1773
94	917
94	4681
94	4191
94	2810
94	2364
95	763
95	5738
95	1382
95	2439
95	4949
96	899
96	336
96	2865
96	5024
96	5255
96	4087
96	5007
97	4112
97	451
97	4382
97	4820
98	1086
98	3097
99	3902
99	3373
99	3285
99	6419
99	1229
99	2321
99	6077
99	1773
99	5945
100	581
100	1598
100	6867
100	198
100	6962
100	5312
100	3744
100	2784
100	1924
100	5872
100	6071
100	5725
100	4365
100	1844
100	6556
101	2849
101	5398
102	7068
102	3681
102	4931
17	2304
17	3456
17	237
17	2340
17	5476
17	2114
105	3863
105	781
105	3613
105	5945
105	1773
106	1274
106	1169
106	1031
106	2476
106	5047
106	4006
106	5301
106	4816
107	341
107	4210
107	6961
107	1515
108	4639
109	1492
110	6855
111	4497
111	6254
112	1472
112	2392
112	4053
112	3756
112	3925
112	2696
112	4305
112	150
112	5354
112	5214
112	6103
112	6853
112	6223
113	4032
113	261
113	4950
113	5589
113	2054
113	1781
113	338
113	527
113	4479
113	2731
113	2553
113	4585
113	166
113	449
113	4290
113	4744
113	6991
113	4717
113	7055
113	2254
113	4874
113	2503
113	410
113	6045
113	4695
114	3126
114	751
114	1129
114	6136
114	6758
115	3784
116	5030
116	3413
117	7105
118	4392
119	1059
119	3886
119	2781
119	1773
119	5502
120	5404
120	792
120	3388
120	4009
120	1094
120	6258
120	3508
120	5446
120	2403
120	3614
120	4299
120	6482
120	1164
120	2972
120	5955
120	2529
120	1002
120	3762
120	1278
120	5569
120	6676
120	560
121	6741
121	2273
121	6140
121	5033
121	4313
121	1608
121	4871
121	5241
121	3927
121	6886
121	5509
121	215
121	875
121	6618
121	3168
121	6488
121	6464
121	431
121	3721
122	6047
122	3706
122	6852
122	1055
122	4625
122	1100
123	4775
123	1630
124	6077
124	1229
124	5852
124	1376
124	6213
124	532
124	1773
124	1046
124	494
124	1813
124	4691
124	5945
124	4651
124	4191
124	411
124	4076
125	3862
125	5393
125	5642
126	5183
126	3564
126	6649
126	6716
127	2447
127	4937
127	581
127	3703
127	2944
127	3835
127	2736
127	6606
127	2732
127	5346
127	2352
127	1312
127	4979
127	4933
127	4240
127	7105
127	1059
128	4406
128	2740
128	1010
128	1354
128	5379
128	4799
129	1473
129	793
130	1529
130	1141
130	3237
130	2794
130	4080
130	759
130	3706
130	6468
130	342
131	4100
131	4352
131	581
131	2586
4710	2732
4710	2779
4710	2997
4710	4639
4710	3401
4710	6429
4710	466
4710	493
4710	4462
4710	2832
4710	5453
4710	1924
4710	2586
4710	5269
4710	5428
4710	6942
4710	4591
4710	2444
4710	4949
4710	2330
133	6753
133	3275
133	3577
133	6405
133	4445
133	5576
133	859
133	2680
133	737
133	5969
133	1208
133	988
133	5648
133	6982
133	6074
133	6214
133	1644
133	4337
133	4092
133	1965
133	448
133	3231
133	4833
133	4722
133	5590
133	2158
133	2251
133	142
133	6730
133	1682
133	2345
133	5577
133	430
133	6968
133	5085
133	4632
133	1318
134	6810
134	5880
134	2928
134	1407
134	2960
134	3177
134	2061
134	1591
134	2106
134	351
135	4634
135	4641
135	3867
135	4910
135	6059
135	399
135	1667
6027	3902
6027	4788
6027	1773
136	4886
136	4104
137	4406
137	1294
137	195
137	1083
137	1503
137	3841
137	6136
138	5354
138	5248
138	1883
138	4314
138	6844
138	1442
138	3577
139	3453
139	987
140	186
140	5842
140	3770
3498	6090
3498	3692
3498	4444
3498	4312
3498	6947
3498	5243
3498	3401
3498	6706
3498	3757
3498	3840
3498	4557
3498	321
3498	2179
3498	2845
3498	1448
3498	1950
3498	4213
3498	3518
3498	2466
3498	645
141	2007
141	6731
141	5768
141	2845
141	792
141	6716
141	2381
142	7006
142	3892
142	6026
142	4272
142	2632
142	3960
142	1723
142	6750
142	2218
142	5065
142	5449
142	5205
142	1103
142	3401
142	2260
142	2588
142	6395
142	4140
142	5338
142	4141
142	1334
142	6770
143	4196
143	1951
143	2248
143	1869
143	1789
143	5842
143	6871
143	490
144	3063
144	3381
144	5581
144	2003
144	6021
144	4750
144	2847
144	4397
144	6897
145	2506
145	3268
145	3285
145	3706
145	1773
145	2093
5911	3577
5911	5857
5911	749
5911	3725
5911	419
5911	2832
5911	6115
5911	2087
5911	4348
5911	1486
5911	7045
5911	4266
5911	3342
5911	4949
147	1400
147	2447
147	6569
147	1553
147	792
147	4164
147	2148
147	3200
147	4219
147	1699
147	4561
147	1472
147	6360
147	2944
147	2426
147	4682
147	191
147	2379
147	6556
147	4949
147	7023
147	2732
147	3209
147	3932
147	779
147	3349
147	3212
147	4346
147	6205
147	486
147	314
147	5870
147	48
147	5315
147	4087
147	2439
147	946
147	5850
147	3240
147	6001
147	5422
147	6643
147	5409
148	4554
149	5247
149	166
149	3401
149	4597
149	6225
149	4404
149	4033
149	4409
150	4793
150	6651
150	1401
150	4569
150	3850
150	4555
150	1830
150	2344
150	495
150	1116
150	6948
150	1726
150	748
150	4814
150	2721
150	3182
150	2265
150	6549
150	5338
150	2564
150	5571
150	5264
150	656
150	6026
150	5937
150	7081
150	3197
150	5174
150	6756
150	2840
150	5619
150	1753
150	4373
150	5894
150	1543
150	3377
150	2081
150	2410
150	2195
150	945
150	3827
150	1039
150	2016
150	5848
150	1930
926	4457
926	4957
926	6075
926	3725
926	2197
926	4894
926	739
928	1163
928	4417
928	1103
928	3867
153	581
153	5269
153	6019
153	451
153	2332
153	2989
153	7112
153	4949
153	2439
153	2845
153	4363
153	6245
153	498
153	5046
153	6244
153	4076
153	2466
153	1283
153	6917
154	587
154	2447
154	2732
154	5842
154	6136
154	2781
154	3841
154	4949
154	668
155	1773
156	6346
157	1414
157	5293
157	178
157	4949
1167	204
1167	6370
1167	5842
160	4196
160	581
160	2866
160	6828
160	778
160	6962
160	4748
160	2160
160	3005
160	1924
160	1869
160	6750
160	6530
160	6688
160	6300
160	4076
161	4196
161	1227
161	4198
161	872
161	5322
161	2543
161	1388
161	4544
161	5390
161	4087
161	1925
161	2181
161	6868
161	6244
161	2033
161	3189
161	6115
162	5764
162	511
163	1765
163	3694
163	4522
163	6821
163	5352
164	6281
164	2740
164	6136
165	6026
165	1010
165	2605
165	211
165	3389
165	3418
165	6334
165	6750
165	3692
165	5331
165	4436
165	6441
166	5276
166	5278
166	4386
166	5727
166	1436
166	6757
166	6209
166	3509
166	449
166	6045
166	6299
166	1306
166	2161
166	3815
166	3968
166	863
166	2634
166	2800
166	5301
166	2177
166	1322
166	5761
166	1145
166	4425
166	6689
166	4640
166	6693
166	6536
166	3093
166	6700
166	4434
166	485
166	4874
166	4876
166	5778
166	5318
166	5787
166	3551
166	1582
166	2213
166	2675
166	2677
166	1364
166	4561
166	507
166	6730
166	3568
166	3121
166	3123
166	4913
166	6740
166	3575
166	6723
166	4477
166	6745
166	2696
166	4321
166	4482
166	6766
166	935
166	5979
166	3137
166	4486
166	6665
166	6811
166	4053
166	4931
166	2254
166	5845
166	3600
166	5848
166	4062
166	2262
166	1503
166	3165
166	4508
166	3170
166	2270
166	4385
166	6318
166	5078
166	6786
166	3516
166	4521
166	3185
166	559
166	1734
166	4764
166	4524
166	3633
166	567
166	3545
166	1781
166	569
166	1431
166	6803
166	4100
166	2615
166	2762
166	5986
166	582
166	2300
166	3653
166	1262
166	7054
166	4109
166	1871
166	4113
166	3663
166	1811
166	2779
166	723
166	4509
166	4279
166	4125
166	5440
166	5441
166	5002
166	5916
166	4130
166	2085
166	6761
166	4585
166	5921
166	1053
166	1055
166	6845
166	176
166	1470
166	1900
166	5537
166	2340
166	1603
166	6382
166	1475
166	6862
166	186
166	4134
166	2806
166	3758
166	7000
166	1037
166	1668
166	5946
166	190
166	921
166	4154
166	5951
166	2357
166	2508
166	1495
166	2079
166	4756
166	6916
166	6886
166	2367
166	3313
166	3326
166	208
166	210
166	4615
166	6415
166	6796
166	4176
166	1349
166	664
166	6420
166	5064
166	5859
166	2932
166	5977
166	5500
166	650
166	5586
166	5016
166	3743
166	2387
166	1178
166	4193
166	3164
166	6913
166	68
166	1534
166	2852
166	5521
166	5525
166	2857
166	2858
166	5999
166	5654
166	1099
166	4448
166	1696
166	4380
166	1967
166	2871
166	6024
166	6463
166	6938
166	5935
166	1972
166	1552
166	685
166	261
166	4291
166	2883
166	3787
166	6383
166	5608
166	5541
166	2889
166	4660
166	2891
166	1133
166	4558
166	2731
166	3491
166	4689
166	5567
166	1991
166	2438
166	1992
166	1142
166	5570
166	1146
166	1147
166	3807
166	3357
166	4695
166	2446
166	2904
166	1152
166	914
166	2003
166	299
166	1813
166	3368
166	2009
166	4493
166	5149
166	309
166	1595
166	1482
166	4290
166	6991
166	4717
166	5157
166	6068
166	6996
166	1566
166	4265
166	5162
166	2481
166	5165
166	1607
166	694
166	6631
166	736
166	6540
166	335
166	6474
166	338
166	3852
166	1621
166	1193
166	3706
166	6553
166	5182
166	301
166	2503
166	2504
166	5117
166	2507
166	7036
166	1204
166	5184
166	5192
166	1639
166	5625
166	2054
166	2055
166	4307
166	1224
166	3425
166	373
166	6004
166	5125
166	2528
166	379
166	5641
166	7055
166	3888
166	6148
166	693
166	786
166	4064
166	1913
166	539
166	5650
166	5225
166	4950
166	6477
166	6144
166	1776
166	3894
166	4329
166	5234
166	7108
166	4781
166	4630
166	1235
166	2548
166	5663
166	2497
166	2997
166	1337
166	1675
166	5775
166	3910
166	6165
166	410
166	7090
166	4025
166	3011
166	6168
166	1544
166	4356
166	6937
166	6889
166	820
166	1694
166	2119
166	3930
166	2990
166	5881
166	1269
166	3034
166	4375
166	1709
166	990
166	3038
166	4816
166	4378
166	2591
166	7118
166	3696
166	7120
166	428
166	2140
167	4849
167	6337
167	968
168	3902
168	4274
168	1773
169	5402
169	672
169	4024
169	2323
170	2781
170	1138
171	2271
171	3688
171	1568
172	1774
172	3902
172	4274
172	4191
172	1883
172	4480
172	1773
2322	2732
2322	764
175	4904
175	1789
176	952
176	1083
176	4356
176	1229
176	6540
176	1625
176	6482
176	676
176	2548
176	2340
176	7104
176	219
176	3818
176	3111
176	831
176	2529
176	2506
176	3910
176	6773
176	2345
176	6700
176	5345
177	1059
177	3453
177	2799
177	4853
177	5411
177	4121
177	5349
177	6050
177	1882
177	6750
177	668
177	4809
177	6810
177	1643
177	6397
177	6345
177	5714
177	3005
177	726
177	553
177	1859
177	3075
178	4444
178	1247
178	2262
178	3164
178	900
178	1445
178	4250
178	3898
178	6365
178	2639
178	2713
178	6119
178	5007
178	919
178	6423
178	1946
178	2997
178	3401
178	1839
178	2451
178	4905
178	3744
178	5742
178	5401
178	6670
178	3627
178	6851
178	2684
178	2387
178	2883
178	3075
178	6440
178	5020
178	4720
178	5750
178	2001
178	5269
178	3192
178	361
178	3922
178	3717
178	3132
178	3440
178	6136
178	2177
178	4860
178	5480
178	3926
178	2009
178	6335
178	4366
178	5947
178	4707
178	6677
178	2186
178	2165
178	2188
178	5293
178	6125
178	6879
178	6025
178	530
178	431
178	3066
178	5713
178	5212
178	6815
178	4949
178	4573
178	1869
178	1170
178	1533
178	1038
178	6903
178	937
178	2308
178	146
178	5810
179	3902
179	4444
179	2997
179	2928
179	3401
179	1773
179	5945
180	2732
180	5179
180	1666
180	4994
180	3838
180	6007
180	5577
180	6399
180	3624
180	2935
180	1336
180	1924
180	570
180	4949
180	1723
180	3079
180	1876
180	5849
180	5387
180	6564
181	5768
181	5050
182	461
182	248
182	6357
182	3920
182	6785
182	4997
182	6582
182	1481
182	5303
182	3020
182	1536
182	4920
182	5124
182	877
182	2777
182	6605
182	4203
182	7075
182	2447
182	308
182	1104
182	5637
182	1046
182	197
182	971
182	5655
182	974
182	6463
182	6092
182	3175
182	579
182	6632
182	4949
182	2106
182	633
182	1547
182	4076
182	4281
182	1175
183	48
183	430
183	6467
183	1103
183	4114
184	5253
184	6074
184	2788
184	1580
184	441
184	454
184	5824
184	1108
184	4715
184	726
184	6358
184	1937
184	6485
184	1604
184	370
184	2270
185	2654
185	5842
185	3784
185	4568
185	1701
185	2158
185	2529
185	1773
185	3238
185	1725
185	4425
185	6716
185	5817
186	5986
186	5307
186	5072
186	1967
3527	2781
3527	6056
188	4888
189	1402
189	3806
189	736
189	5419
189	6702
189	5523
189	5027
189	2669
189	4213
189	6114
189	552
189	2466
190	6459
190	6621
190	2779
190	2750
190	1169
190	2832
190	3788
190	6025
190	3968
190	7123
190	5979
191	6059
191	3240
191	2781
191	1472
191	3760
191	2591
191	2517
191	239
191	5122
191	3209
191	5209
191	6643
192	2447
192	2779
192	3888
192	2439
192	4913
193	6925
193	1880
193	1773
194	2369
194	497
195	2732
195	1552
195	2740
195	4528
195	6280
195	6136
195	5389
195	2064
195	5402
195	1083
195	2700
195	4390
195	4949
196	5772
196	3169
196	2778
197	5485
197	4133
197	3960
197	3110
197	3578
197	5655
197	6186
197	6092
197	6785
197	1526
197	3175
197	2287
197	1031
197	2345
197	6582
197	6632
197	6103
197	3020
197	1214
197	5380
198	1891
198	5842
198	4256
198	3620
198	5397
198	2819
198	630
198	4665
198	4122
198	6702
198	4748
198	1783
198	963
198	5858
198	1399
198	3219
200	2732
200	4112
200	1103
200	3320
200	3739
200	2143
200	3939
200	6355
200	1721
200	4930
200	4347
200	4406
200	2740
200	6853
200	1812
200	5759
200	3638
200	6716
200	359
201	2098
201	5516
201	5866
201	1789
201	5577
201	330
201	2755
201	1785
201	5354
201	2728
201	2352
201	1615
201	5629
201	4833
201	342
201	5746
201	2654
201	5671
201	4743
201	675
201	3262
201	1701
201	831
201	2179
201	4187
201	6730
201	5338
201	3595
201	6405
201	1039
201	2529
201	2482
201	6135
201	6706
201	2168
202	6685
202	6273
202	4418
202	230
202	422
202	6974
203	4334
204	1329
204	4697
204	1851
204	3795
6355	5552
6355	5429
6355	4146
207	1808
207	6893
207	5761
207	6045
207	5228
208	2447
208	5786
208	5322
208	987
208	7043
208	3763
208	3136
208	6870
208	396
208	2466
208	4949
208	2732
208	3902
208	1072
208	6286
208	5393
208	1924
208	4347
208	4087
208	4577
209	1899
209	2799
210	5296
210	4016
210	2201
210	2481
210	3706
210	4913
210	1773
211	1717
211	5433
211	4597
211	3839
211	3278
211	1328
211	5554
211	2665
211	2872
211	5973
211	2887
211	2426
211	4282
211	6838
211	6870
211	3616
211	1890
211	2275
211	1002
211	304
211	1701
211	607
211	5451
211	5338
211	3237
211	5569
211	4196
211	5748
211	4310
211	2523
211	3520
211	1985
211	6821
211	3096
211	2002
211	3305
211	372
211	932
211	1481
211	3077
211	3691
211	2963
211	5059
211	3052
211	7104
211	2274
211	3740
211	4819
211	5100
211	4702
211	6941
211	6812
211	4987
211	367
211	3991
211	1812
211	2886
211	2345
211	6922
211	4439
211	2247
211	5122
212	5945
212	6077
212	2061
212	6807
212	1773
212	3285
213	4121
213	5576
213	2101
213	5434
6935	1011
6935	2858
6526	3042
6526	5754
6526	817
6526	5684
6526	885
6526	366
6526	367
6526	5912
6526	2963
6526	1205
6526	877
6526	6604
6526	1961
6526	6808
6526	1158
6526	5360
6526	6053
6526	2354
6526	1637
6526	3145
6526	4930
6526	6812
6526	5565
6526	5774
6526	4572
6526	1812
6526	233
6526	5569
6526	5874
6526	6853
6526	4775
6526	3269
214	1473
214	4668
214	3302
214	3205
214	5459
214	1351
214	3725
214	879
214	986
214	5350
214	5466
214	1858
214	4070
214	430
214	3087
214	2428
214	5619
214	5511
214	3418
214	2654
214	5921
214	5069
214	5362
214	5132
214	2014
214	3181
214	2081
214	2474
214	3967
214	4088
214	2690
214	2504
214	4212
214	3371
214	6615
214	6533
214	3412
215	6389
215	4769
216	2060
216	3733
216	5033
216	3586
217	4753
217	5768
217	665
217	5569
217	3920
217	238
217	2529
217	5442
217	2345
217	4191
217	5611
217	304
217	6206
218	394
218	1955
218	6174
219	2825
219	1659
219	1237
219	3815
219	2781
219	7021
219	841
219	5301
219	4479
219	2526
219	3731
219	5556
219	396
219	397
219	3173
219	5802
219	6931
219	3819
219	1591
219	3403
219	4328
219	5451
219	7055
219	7117
219	2683
219	227
219	1149
219	2744
220	5161
220	2107
220	4044
222	587
222	1044
223	549
223	6196
5929	2740
225	485
226	5389
226	2740
226	4444
226	1103
226	4016
226	3401
226	4700
226	6474
226	7069
226	6136
226	5269
227	1552
227	2201
228	4918
228	1773
229	3007
229	5945
229	1229
229	1773
229	3285
229	5690
230	3280
230	2202
230	406
231	3005
231	1317
231	1536
231	2044
231	1960
231	1673
231	5402
231	331
231	5301
231	4244
232	6530
232	1484
233	4196
233	5204
233	1103
233	4016
233	3401
233	4987
233	5040
233	1232
233	4602
233	247
233	4949
234	2026
234	3401
234	4043
235	1066
235	4762
236	5071
236	1600
236	2858
237	4004
237	1010
237	6197
237	858
237	4873
237	547
237	6921
237	4949
237	1110
237	6263
237	3479
237	6211
237	4071
237	1938
237	2740
237	4023
237	3867
237	2093
237	2506
237	3520
237	6016
237	4033
237	5802
237	414
237	2195
237	6177
237	1378
237	3022
237	372
237	5805
237	1753
237	4702
237	320
237	5996
237	3320
237	2870
237	4259
237	1941
237	1924
237	2304
237	6404
237	946
237	5112
237	5428
237	6922
237	811
238	1467
238	723
238	4844
238	6623
238	665
238	6122
238	3788
238	6206
238	6344
238	6773
239	5092
239	6931
239	4080
239	1334
239	3416
239	3452
239	4482
239	1143
239	3108
239	1480
239	4415
240	4196
240	2352
240	4039
240	2845
241	2633
242	4797
242	5835
242	2899
242	6168
242	1777
242	5057
243	4196
243	2444
243	3784
243	792
243	5312
243	752
243	700
243	6270
243	4508
243	2030
243	4934
243	2129
243	5569
243	4885
243	6533
243	423
243	2858
244	2825
244	3401
244	5842
244	4949
244	5616
245	1924
245	6776
245	3867
245	5810
245	5721
245	756
245	7069
245	6136
246	6424
246	2321
246	1773
247	5952
247	3850
247	5132
247	3643
247	1026
247	2913
247	2821
247	6738
248	4196
248	4572
248	4953
248	2894
248	479
248	2437
248	6399
248	2777
248	2545
3405	2732
3405	1883
249	6482
249	5015
249	2904
249	3400
249	448
249	6783
249	3192
249	5842
249	3901
250	5354
250	5999
250	3653
